ID,Ag_Bulk,Ag-Surface,R_min,R_max,R_avg,R_std,R_skew,R_kurt,Anisotropy,Facets,S_100,S_111,S_110,S_311,Curve_0-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Ag_coord,Ag_bulk_coord,Ag_surf_coord,SCN1,SCN2,SCN3,SCN4,SCN5,SCN6,SCN7,SCN8,SCN9,SCN10,SCN11,SCN12,Ag_bonds,Ag-Ag_length,Ag-Ag_stdev,FCC,HCP,ICOS,DECA,q6q6_Ag_all,q6q6_Ag_bulk,q6q6_Ag_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_20+,Shape,Formation_E,EF,IP,EA,EG
331,0.653786708,0.346213292,15.5884,22.2797,19.3229,1.4021,-0.3643,-0.0042,1.500756208,25,0.010303967,0.221535291,0.066975786,0.002575992,0.226687275,0.069551777,0.048943843,0.001030397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7883,12,8.5,0,0,0,0,0,0.011334364,0.061823802,0.036063885,0.216383308,0.020607934,0,0,10470,2.97708,0.0793,0.504894384,0.141679547,0,0.007212777,10.5544,11.6832,8.4226,0.001030397,0.001030397,0.00618238,0,0.005151984,0,0.010303967,0.061823802,0.064399794,0.216383308,0.020607934,0,0.613086038,0,0,0,0,0,0,0,0,0,Decahedron,0.058678459,-3.9564,4.2989,3.6139,0.685
332,0.654320988,0.345679012,15.9236,23.9007,19.6514,2.5192,0.0637,-1.4114,1.236330832,26,0.010288066,0.236625514,0.051440329,0.002572016,0.236625514,0.069444444,0.038580247,0.001028807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7901,12,8.5,0,0,0,0,0,0.011316872,0.051440329,0.046296296,0.226337449,0.010288066,0,0,10488,2.97665,0.07745,0.504115226,0.144032922,0,0.00617284,10.5874,11.7311,8.4226,0.001028807,0.001028807,0.005144033,0,0.005144033,0,0.010288066,0.051440329,0.069444444,0.226337449,0.010288066,0,0.619855967,0,0,0,0,0,0,0,0,0,Great_rhombicuboctahedron,0.069905517,-3.8512,4.1981,3.5043,0.6938
333,0.654320988,0.345679012,17.1606,21.2158,19.3672,1.1118,0.0114,-0.82,1.220212596,24,0.074074074,0.024691358,0.135802469,0,0.098765432,0,0.24691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.679,12,8.1786,0,0,0,0,0,0.061728395,0.061728395,0.12345679,0.024691358,0,0.074074074,0,10380,2.97187,0.09045,0.654320988,0,0,0,10.679,12,8.1786,0,0,0,0,0,0,0.061728395,0.061728395,0.12345679,0.024691358,0,0.074074074,0.654320988,0,0,0,0,0,0,0,0,0,Tetrahexahedron,0.076646879,-3.7667,4.1122,3.4213,0.6909
334,0.628966223,0.371033777,17.349,22.0849,19.264,1.1237,0.663,0.1874,1.295576468,18,0.001535312,0.004094166,0.055271238,0.010747185,0.005629478,0.012282497,0.313203685,0.027635619,0.012282497,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6029,12,8.2345,0,0,0,0.003070624,0.009211873,0.125895599,0.015353122,0.023029683,0.087001024,0.015353122,0.092118731,0,10359,2.97075,0.1022,0.628966223,0,0,0,10.6029,12,8.2345,0,0,0,0,0.003070624,0.009211873,0.125895599,0.015353122,0.023029683,0.087001024,0.015353122,0.092118731,0.628966223,0,0,0,0,0,0,0,0,0,Truncated_rhombic_dodecaheron,0.080213352,-3.6926,4.0345,3.3508,0.6837
335,0.59202454,0.40797546,16.6889,23.1472,19.2248,1.4693,0.5355,-0.0908,1.381298985,12,0,0,0.282208589,0,0,0,0.294478528,0.061349693,0.052147239,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6012,12,8.5714,0,0,0,0,0.036809816,0,0.18404908,0.003067485,0,0.024539877,0.159509202,0,10368,2.96938,0.10553,0.59202454,0,0,0,10.6012,12,8.5714,0,0,0,0,0,0.036809816,0,0.18404908,0.003067485,0,0.024539877,0.159509202,0.59202454,0,0,0,0,0,0,0,0,0,Rhombic_dodecahedron,0.080930237,-3.6832,4.0242,3.3421,0.6821
336,0.594276955,0.405723045,16.81,24.5343,19.2297,1.5113,0.7111,0.5797,1.290340315,15,0,0,0.288196219,0,0,0,0.324987225,0.049054676,0.027593255,0,0.00408789,0,0,0,0,0,0,0,0,0,0,0,10.6019,12.0052,8.5466,0,0,0.00408789,0,0.027593255,0,0.190086868,0,0,0.036791007,0.147164027,0,10374,2.96991,0.10649,0.591211037,0,0,0,10.5774,12.0052,8.4861,0.00408789,0,0,0,0,0.027593255,0,0.190086868,0,0.012263669,0.024527338,0.147164027,0.591211037,0.003065917,0,0,0,0,0,0,0,0,Decahedron,0.054252639,-3.9521,4.2979,3.6063,0.6916
337,0.665648855,0.334351145,17.1678,21.9997,19.4757,1.4375,0.0504,-1.2749,1.374222049,25,0.022900763,0.208651399,0.050890585,0.030534351,0.221374046,0.076335878,0.03562341,0.001017812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8132,12,8.4505,0,0,0,0,0,0.011195929,0.055979644,0.053435115,0.198473282,0.015267176,0,0,10624,2.97669,0.07424,0.513994911,0.145038168,0,0.006615776,10.5975,11.7156,8.3714,0.001017812,0.001017812,0.005597964,0,0.005089059,0,0.010178117,0.055979644,0.078880407,0.198473282,0.015267176,0,0.628498728,0,0,0,0,0,0,0,0,0,Decahedron,0.058821392,-4.0203,4.3653,3.6754,0.6899
338,0.678371501,0.321628499,17.1628,23.5776,19.5481,1.5924,0.445,-0.6362,1.338326136,26,0.013740458,0.204071247,0.030025445,0.007124682,0.223918575,0.071755725,0.019847328,0.00610687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8489,11.9385,8.5506,0,0,0,0,0,0.00610687,0.021882952,0.099236641,0.177608142,0.016793893,0,0,10659,2.98199,0.10612,0.458015267,0.157760814,0,0.006615776,9.9542,11.2551,7.2104,0.004580153,0.010178117,0.017811705,0.013231552,0.022900763,0.013740458,0.03307888,0.023409669,0.113994911,0.154198473,0.029516539,0.009160305,0.554198473,0,0,0,0,0,0,0,0,0,Great_rhombicuboctahedron,0.073530391,-3.8554,4.1653,3.4843,0.681
339,0.647865854,0.352134146,17.1594,22.8064,19.4734,1.2464,0.4166,-0.1019,1.418565284,25,0.014735772,0.00050813,0.118394309,0,0.082317073,0.010162602,0.220020325,0.022357724,0.017276423,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7063,11.9882,8.3478,0,0,0,0,0.010670732,0.046239837,0.075203252,0.067581301,0.057418699,0.020325203,0.074695122,0,10535,2.97786,0.12105,0.640243902,0.00050813,0,0,10.503,11.9561,7.8297,0.00152439,0.003556911,0.004573171,0.010670732,0.004065041,0.023373984,0.047256098,0.05945122,0.058943089,0.055386179,0.021849593,0.075203252,0.634146341,0,0,0,0,0,0,0,0,0,Decahedron,0.058937436,-3.9374,4.2778,3.597,0.6808
340,0.64741336,0.35258664,15.5727,23.263,19.5465,1.6715,0.1724,0.0214,1.586718264,25,0,0.241084882,0.075339026,0.015067805,0.23606228,0.045203415,0.070316424,0.00100452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7835,12,8.5499,0,0,0,0,0,0.011049724,0.06027122,0.025113009,0.23606228,0.020090407,0,0,10735,2.97604,0.07248,0.502260171,0.138121547,0,0.007031642,10.5555,11.6881,8.4758,0.00100452,0.00100452,0.006027122,0,0.005022602,0,0.010045203,0.06027122,0.052737318,0.23606228,0.020090407,0,0.607734807,0,0,0,0,0,0,0,0,0,Decahedron,0.05924519,-3.949,4.2864,3.6118,0.6746
341,0.647943831,0.352056169,15.9129,25.2485,19.9443,2.8011,0.2056,-1.1897,1.246215195,48,0,0.250752257,0.065195587,0.015045135,0.245737212,0.045135406,0.060180542,0.001003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7854,12,8.5499,0,0,0,0,0,0.011033099,0.050150451,0.035105316,0.245737212,0.01003009,0,0,10753,2.976,0.07292,0.501504514,0.140421264,0,0.006018054,10.5878,11.7353,8.4758,0.001003009,0.001003009,0.005015045,0,0.005015045,0,0.01003009,0.050150451,0.057673019,0.245737212,0.01003009,0,0.614343029,0,0,0,0,0,0,0,0,0,Hexoctahedron,0.068085785,-3.8094,4.1525,3.4664,0.6861
342,0.634548178,0.365451822,17.8124,22.9986,19.4398,1.0821,1.1268,2.0315,1.574213669,25,0,0.071892162,0.059910135,0,0.071892162,0,0.27558662,0.01797304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.676,12,8.377,0,0,0,0,0.005991013,0.083874189,0.035946081,0.047928108,0.083874189,0.047928108,0.059910135,0,10692,2.97209,0.09377,0.634548178,0,0,0,10.676,12,8.377,0,0,0,0,0,0.005991013,0.083874189,0.035946081,0.047928108,0.083874189,0.047928108,0.059910135,0.634548178,0,0,0,0,0,0,0,0,0,Decahedron,0.057830164,-3.9704,4.3056,3.6352,0.6704
343,0.658165768,0.341834232,15.9343,25.0453,20.0911,2.8967,0.1117,-1.4473,1.356245489,25,0.007356547,0.241294752,0.055419323,0.002452182,0.235409514,0.061304561,0.044139284,0.000980873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8131,11.9881,8.5509,0,0,0,0,0,0.010789603,0.032859245,0.066208926,0.221186856,0.010789603,0,0,11024,2.97822,0.08356,0.492398234,0.147130947,0,0.005885238,10.5218,11.699,8.2554,0.000980873,0.001471309,0.008827857,0,0.006866111,0.006866111,0.014222658,0.035801864,0.0725846,0.219715547,0.01814615,0.008827857,0.605689063,0,0,0,0,0,0,0,0,0,Decahedron,0.052815183,-3.9546,4.2939,3.6153,0.6786
344,0.661613692,0.338386308,17.1693,23.2847,19.8193,1.8245,0.4061,-0.9411,1.236867021,25,0.009779951,0.229828851,0.058679707,0.019559902,0.229828851,0.053789731,0.053789731,0.000977995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8205,12,8.5145,0,0,0,0,0,0.010757946,0.053789731,0.039119804,0.2200489,0.014669927,0,0,11064,2.97708,0.07293,0.515892421,0.139364303,0,0.006356968,10.6132,11.7251,8.4393,0.000977995,0.000977995,0.005378973,0,0.004889976,0,0.009779951,0.053789731,0.063569682,0.2200489,0.014669927,0,0.62591687,0,0,0,0,0,0,0,0,0,Decahedron,0.05220582,-3.9606,4.2804,3.6487,0.6317
345,0.67888563,0.32111437,18.0796,22.2888,19.7239,0.8803,0.3953,-0.5995,1.213276053,20,0.048875855,0.180840665,0.024437928,0.025415445,0.205278592,0.080156403,0.034701857,0.000977517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.826,12,8.344,0,0,0,0,0,0.010752688,0.058651026,0.078201369,0.156402737,0.017106549,0,0,11075,2.97755,0.08204,0.518084066,0.153958944,0,0.00684262,10.6041,11.7106,8.2648,0.000977517,0.000977517,0.005865103,0,0.004887586,0,0.009775171,0.058651026,0.105083089,0.156402737,0.017106549,0,0.640273705,0,0,0,0,0,0,0,0,0,Icosahedron,0.049367011,-4.0569,4.3986,3.7151,0.6835
346,0.687894993,0.312105007,18.7443,22.7414,19.7958,0.8927,1.2102,1.121,1.353744568,20,0,0.247933884,0.029168692,0,0.204180846,0.102090423,0,0.005833738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9441,12,8.6168,0,0,0,0,0,0.005833738,0,0.102090423,0.204180846,0,0,0,11256,2.98227,0.09307,0.34030141,0.306271269,0.000486145,0.040836169,9.6665,10.3633,8.1308,0.006319883,0.011667477,0.029168692,0,0.043753038,0,0,0,0.218765192,0.204180846,0,0,0.486144871,0,0,0,0,0,0,0,0,0,Modified_truncated_octahedron,0.056089185,-3.8387,4.1761,3.5015,0.6746
347,0.645176927,0.354823073,17.2007,23.2842,19.8182,1.7194,0.5503,-0.609,1.656867969,25,0,0.174503151,0.145419292,0,0.174503151,0,0.180319922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7727,12,8.541,0,0,0,0,0,0.023267087,0.093068347,0.011633543,0.174503151,0,0.052350945,0,11112,2.97517,0.0825,0.645176927,0,0,0,10.7727,12,8.541,0,0,0,0,0,0,0.023267087,0.093068347,0.011633543,0.174503151,0,0.052350945,0.645176927,0,0,0,0,0,0,0,0,0,Decahedron,0.058914929,-3.9887,4.3193,3.6582,0.6611
348,0.659167066,0.340832934,15.9385,26.4107,20.3535,3.1808,0.2523,-1.2496,1.451168731,25,0.009095261,0.234083293,0.064145524,0.00239349,0.236476783,0.069411202,0.033987554,0.000957396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8023,11.9695,8.5449,0,0,0,0,0,0.010531355,0.020584011,0.087123025,0.217807563,0.004786979,0,0,11283,2.97782,0.08468,0.477740546,0.150789852,0,0.005744375,10.4318,11.6776,8.0225,0.000957396,0.003350886,0.014839636,0.003829584,0.004786979,0.006701771,0.022977501,0.023456199,0.073719483,0.220201053,0.018190522,0.004786979,0.602202011,0,0,0,0,0,0,0,0,0,Decahedron,0.053167916,-3.9367,4.2715,3.6019,0.6696
349,0.656937799,0.343062201,17.1459,24.8805,20.0515,2.1299,0.6639,-0.4443,1.746091656,15,0.002392344,0.23923445,0.071770335,0.009569378,0.236842105,0.052631579,0.052631579,0.000956938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8172,12,8.5523,0,0,0,0,0,0.010526316,0.052631579,0.031100478,0.234449761,0.014354067,0,0,11304,2.97734,0.07242,0.514354067,0.136363636,0,0.006220096,10.6144,11.7291,8.4798,0.000956938,0.000956938,0.005263158,0,0.004784689,0,0.009569378,0.052631579,0.055023923,0.234449761,0.014354067,0,0.622009569,0,0,0,0,0,0,0,0,0,Decahedron,0.06010782,-3.9997,4.3282,3.6748,0.6534
350,0.659220532,0.340779468,15.9284,27.8062,20.4665,3.3187,0.3411,-1.0564,1.640652944,25,0.006178707,0.229087452,0.077471483,0.005703422,0.23621673,0.066539924,0.032319392,0.005703422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7975,11.951,8.5662,0,0,0,0,0,0.005703422,0.012357414,0.107414449,0.213878327,0.001425856,0,0,11359,2.97709,0.08176,0.47148289,0.149714829,0,0.005703422,10.2681,11.602,7.6876,0.005703422,0.005703422,0.020912548,0.008555133,0.014258555,0,0.025665399,0.012357414,0.070342205,0.214828897,0.02756654,0.003802281,0.590304183,0,0,0,0,0,0,0,0,0,Decahedron,0.058180911,-3.9547,4.2838,3.6256,0.6582
351,0.650545282,0.349454718,15.9148,26.1094,20.4664,3.2008,0.1476,-1.3933,1.55028017,25,0,0.251303936,0.054528212,0.023707918,0.246562352,0.045045045,0.056899004,0.000948317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7947,12,8.5509,0,0,0,0,0,0.010431484,0.047415837,0.03793267,0.246562352,0.007112376,0,0,11383,2.97606,0.0725,0.502607871,0.142247511,0,0.0056899,10.6079,11.7507,8.4803,0.000948317,0.000948317,0.004741584,0,0.004741584,0,0.009483167,0.047415837,0.059269796,0.246562352,0.007112376,0,0.618776671,0,0,0,0,0,0,0,0,0,Decahedron,0.054188957,-3.9314,4.2634,3.5995,0.6639
352,0.653080569,0.346919431,17.1485,26.5845,20.1995,2.3447,0.8679,0.1006,1.111849587,26,0,0.246445498,0.08056872,0,0.241706161,0.042654028,0.061611374,0.000947867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8095,12,8.5683,0,0,0,0,0,0.01042654,0.052132701,0.028436019,0.241706161,0.014218009,0,0,11404,2.97713,0.07343,0.511848341,0.13507109,0,0.006161137,10.6085,11.73,8.4973,0.000947867,0.000947867,0.00521327,0,0.004739336,0,0.009478673,0.052132701,0.052132701,0.241706161,0.014218009,0,0.618483412,0,0,0,0,0,0,0,0,0,Small_rhombicuboctahedron,0.057229401,-3.842,4.1803,3.5037,0.6766
353,0.656176609,0.343823391,18.1564,21.3651,19.8653,0.7621,-0.0914,-0.4195,1.238365055,25,0.033818694,0.05636449,0.17472992,0,0.090183185,0,0.253640207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7543,12,8.377,0,0,0,0,0,0.045091592,0.090183185,0.067637388,0.05636449,0,0.084546736,0,11448,2.97445,0.08886,0.656176609,0,0,0,10.7543,12,8.377,0,0,0,0,0,0,0.045091592,0.090183185,0.067637388,0.05636449,0,0.084546736,0.656176609,0,0,0,0,0,0,0,0,0,Decahedron,0.050883466,-3.9689,4.2417,3.7032,0.5385
354,0.688311688,0.311688312,18.3894,22.7715,20.1454,1.143,0.4453,-0.651,1.202693506,26,0.069573284,0.157699443,0.018552876,0.04174397,0.213358071,0.083487941,0.013914657,0.000927644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8349,12,8.2619,0,0,0,0,0,0.010204082,0.055658627,0.102040816,0.12987013,0.013914657,0,0,11680,2.97657,0.07689,0.519480519,0.162337662,0,0.006493506,10.6243,11.7291,8.1845,0.000927644,0.000927644,0.005565863,0,0.004638219,0,0.009276438,0.055658627,0.12755102,0.12987013,0.013914657,0,0.651669759,0,0,0,0,0,0,0,0,0,Modified_truncated_octahedron,0.053440272,-3.8398,4.1748,3.5047,0.6701
355,0.652816251,0.347183749,18.3035,22.0789,20.0137,1.1121,0.3086,-0.9933,1.367951618,14,0.011080332,0.103416436,0.177285319,0,0.114496768,0,0.232686981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7812,12,8.4894,0,0,0,0,0,0.033240997,0.099722992,0.033240997,0.103416436,0,0.077562327,0,11676,2.97522,0.08727,0.652816251,0,0,0,10.7812,12,8.4894,0,0,0,0,0,0,0.033240997,0.099722992,0.033240997,0.103416436,0,0.077562327,0.652816251,0,0,0,0,0,0,0,0,0,Truncated_octahedron,0.050900146,-3.9326,4.2633,3.602,0.6613
356,0.66282819,0.33717181,17.2019,23.5308,20.2172,1.87,0.2301,-1.0088,1.221257171,24,0.011054813,0.254260709,0.038691847,0.022109627,0.265315523,0,0.071856287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8227,12,8.5082,0,0,0,0,0,0.011054813,0.060801474,0.011054813,0.254260709,0,0,0,11748,2.97652,0.06768,0.66282819,0,0,0,10.8227,12,8.5082,0,0,0,0,0,0,0.011054813,0.060801474,0.011054813,0.254260709,0,0,0.66282819,0,0,0,0,0,0,0,0,0,Trapezohedron,0.065127014,-3.777,4.1106,3.4435,0.6671
357,0.632596685,0.367403315,18.5034,23.1239,19.9837,1.0732,0.7909,0.4473,1.712899719,25,0,0.055248619,0.033149171,0,0.055248619,0,0.220994475,0.044198895,0.046961326,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6851,12,8.4211,0,0,0,0,0.044198895,0.033149171,0.033149171,0.069060773,0.066298343,0.044198895,0.077348066,0,11604,2.97361,0.09437,0.632596685,0,0,0,10.6851,12,8.4211,0,0,0,0,0,0.044198895,0.033149171,0.033149171,0.069060773,0.066298343,0.044198895,0.077348066,0.632596685,0,0,0,0,0,0,0,0,0,Decahedron,0.059000724,-3.9695,4.2927,3.6463,0.6464
358,0.650298302,0.349701698,15.9229,27.2731,20.8276,3.538,0.2269,-1.3209,1.267665436,24,0,0.252409362,0.045892611,0.032124828,0.247820101,0.045892611,0.055071134,0.000917852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7921,12,8.5459,0,0,0,0,0,0.010096374,0.045892611,0.04130335,0.247820101,0.004589261,0,0,11758,2.97569,0.07284,0.500229463,0.144561726,0,0.005507113,10.6113,11.7586,8.4777,0.000917852,0.000917852,0.004589261,0,0.004589261,0,0.009178522,0.045892611,0.061955025,0.247820101,0.004589261,0,0.619550252,0,0,0,0,0,0,0,0,0,Trisoctahedron,0.064758684,-3.763,4.0955,3.4306,0.6649
359,0.636613272,0.363386728,18.3484,24.5376,20.0405,1.0416,1.1183,2.7698,1.414900145,25,0,0.054919908,0.038443936,0,0.054919908,0,0.236155606,0.043935927,0.024713959,0,0.003661327,0,0,0,0,0,0,0,0,0,0,0,10.6929,12.0043,8.3955,0,0,0.003661327,0,0.024713959,0.054919908,0.027459954,0.06590389,0.06590389,0.054919908,0.06590389,0,11682,2.97397,0.09399,0.633867277,0,0,0,10.6709,12.0043,8.335,0.003661327,0,0,0,0,0.024713959,0.054919908,0.027459954,0.06590389,0.076887872,0.043935927,0.06590389,0.633867277,0.002745995,0,0,0,0,0,0,0,0,Decahedron,0.05004407,-3.9856,4.3169,3.6542,0.6627
360,0.68173516,0.31826484,17.1978,24.2781,20.3807,2.1261,0.1262,-1.2383,1.312840862,15,0.021917808,0.194977169,0.01826484,0.010502283,0.213242009,0.085388128,0.018721461,0.000913242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8667,12,8.439,0,0,0,0,0,0.010045662,0.050228311,0.063926941,0.178082192,0.015981735,0,0,11899,2.98037,0.0915,0.520547945,0.155251142,0,0.005936073,10.6046,11.7106,8.2353,0.000913242,0.000913242,0.005022831,0.001369863,0.005936073,0.000913242,0.014611872,0.049771689,0.085844749,0.178082192,0.017351598,0.00913242,0.630136986,0,0,0,0,0,0,0,0,0,Decahedron,0.051661739,-4.0412,4.3744,3.7081,0.6663
361,0.691008672,0.308991328,18.3156,24.0112,20.2876,1.3362,0.6174,-0.4065,1.254981491,25,0.008215427,0.204016431,0.037425833,0.001369238,0.216795984,0.076220904,0.01049749,0.005476951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8864,11.9003,8.6189,0,0,0,0,0,0.005476951,0.009128252,0.101780009,0.173893199,0.018712916,0,0,11926,2.98385,0.10989,0.43404838,0.158831584,0,0.006389776,9.8704,11.1486,7.0118,0.005933364,0.007302602,0.02464628,0.011866728,0.029210406,0.013692378,0.036513008,0.028297581,0.102236422,0.142857143,0.038338658,0.020538567,0.538566864,0,0,0,0,0,0,0,0,0,Decahedron,0.046386684,-3.9606,4.2942,3.6269,0.6673
362,0.678051002,0.321948998,18.122,22.4861,20.2209,1.1672,0.0851,-1.1823,1.169371703,26,0.024134791,0.198087432,0.040983607,0.011384335,0.214025501,0.066029144,0.040983607,0.000910747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8561,12,8.447,0,0,0,0,0,0.010018215,0.054644809,0.054644809,0.186703097,0.015938069,0,0,11920,2.97903,0.08032,0.528233151,0.143442623,0,0.006375228,10.6494,11.73,8.3734,0.000910747,0.000910747,0.005464481,0,0.004553734,0,0.009107468,0.054644809,0.079690346,0.186703097,0.015938069,0,0.642076503,0,0,0,0,0,0,0,0,0,Small_rhombicuboctahedron,0.062598193,-3.7857,4.118,3.4533,0.6647
363,0.643277501,0.356722499,18.15,22.216,20.121,1.0057,0.3302,-0.3938,1.800292604,25,0.032593934,0.003621548,0.200995926,0,0.036215482,0,0.287913083,0.021729289,0.010864645,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7125,12,8.3909,0,0,0,0,0.010864645,0.043458579,0.108646446,0.065187868,0.003621548,0.010864645,0.114078769,0,11832,2.97307,0.098,0.643277501,0,0,0,10.7125,12,8.3909,0,0,0,0,0,0.010864645,0.043458579,0.108646446,0.065187868,0.003621548,0.010864645,0.114078769,0.643277501,0,0,0,0,0,0,0,0,0,Decahedron,0.061032745,-3.9766,4.2957,3.6574,0.6383
364,0.649051491,0.350948509,15.9247,28.6679,21.0487,3.7726,0.3302,-1.1282,1.496558437,15,0,0.250677507,0.045167118,0.040650407,0.250677507,0.045167118,0.054200542,0.000903342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7841,12,8.5354,0,0,0,0,0,0.009936766,0.045167118,0.045167118,0.248419151,0.002258356,0,0,11938,2.97527,0.07264,0.496838302,0.146793135,0,0.005420054,10.6061,11.762,8.4685,0.000903342,0.000903342,0.004516712,0,0.004516712,0,0.009033424,0.045167118,0.065492322,0.248419151,0.002258356,0,0.618789521,0,0,0,0,0,0,0,0,0,Decahedron,0.051037135,-4.0233,4.3523,3.6942,0.6581
365,0.683069977,0.316930023,17.1798,25.6923,20.5176,2.3053,0.2891,-0.9736,1.411949648,25,0.008126411,0.220767494,0.038826185,0.002257336,0.223024831,0.069074492,0.019413093,0.005417607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8758,11.9319,8.5997,0,0,0,0,0,0.005417607,0.012189616,0.100225734,0.18510158,0.013995485,0,0,12045,2.98155,0.09708,0.472234763,0.151693002,0,0.005869074,10.1138,11.3939,7.3547,0.005417607,0.007223476,0.013092551,0.007674944,0.035665914,0.00496614,0.030248307,0.017607223,0.096613995,0.168397291,0.027088036,0.006320542,0.579683973,0,0,0,0,0,0,0,0,0,Decahedron,0.046836646,-3.9694,4.2989,3.64,0.6589
366,0.673991031,0.326008969,17.1849,24.0601,20.5136,2.1682,-0.0081,-1.3997,1.564172644,14,0.01793722,0.216143498,0.040358744,0.004484305,0.224215247,0.065022422,0.035874439,0.000896861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8556,12,8.4897,0,0,0,0,0,0.009865471,0.049327354,0.049327354,0.206278027,0.011210762,0,0,12104,2.97875,0.07771,0.52690583,0.141255605,0,0.005829596,10.6655,11.7525,8.4182,0.000896861,0.000896861,0.004932735,0,0.004484305,0,0.00896861,0.049327354,0.071748879,0.206278027,0.011210762,0,0.641255605,0,0,0,0,0,0,0,0,0,Truncated_octahedron,0.052751941,-3.9251,4.2476,3.6028,0.6448
367,0.653179191,0.346820809,17.1715,26.8585,20.6414,2.413,0.7194,-0.1248,1.647022051,8,0,0.277456647,0.058692752,0,0.277456647,0,0.069364162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8101,12,8.5692,0,0,0,0,0,0.01067141,0.058692752,0,0.277456647,0,0,0,12156,2.97673,0.06885,0.653179191,0,0,0,10.8101,12,8.5692,0,0,0,0,0,0,0.01067141,0.058692752,0,0.277456647,0,0,0.653179191,0,0,0,0,0,0,0,0,0,Octahedron,0.05342526,-3.906,4.2271,3.585,0.6421
368,0.651441242,0.348558758,17.1718,28.2829,20.6897,2.4879,0.8008,0.1186,2.011646021,10,0,0.276718404,0.069179601,0,0.276718404,0,0.069179601,0,0.002660754,0,0,0,0,0,0,0,0,0,0,0,0,0,10.808,12.0041,8.5725,0,0,0,0,0.002660754,0,0.069179601,0,0.276718404,0,0,0,12186,2.9771,0.07099,0.648780488,0,0,0,10.808,12.0041,8.5725,0,0,0,0,0,0.002660754,0,0.069179601,0,0.276718404,0,0,0.648780488,0.002660754,0,0,0,0,0,0,0,0,Decahedron,0.064558769,-3.8436,4.1551,3.5321,0.623
369,0.629969419,0.370030581,15.8858,31.9563,21.5661,4.1818,0.3707,-0.9754,1.288307064,25,0,0.288335518,0.078636959,0,0.240279598,0.096111839,0.00436872,0.027086064,0.00218436,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7235,12.0243,8.5089,0,0,0,0,0.00218436,0.000873744,0.03494976,0.100480559,0.231542158,0,0,0,12273,2.97728,0.1004,0.458715596,0.141983399,0,0.005242464,10.5426,11.7732,8.4475,0.000873744,0.000873744,0.00436872,0,0.00436872,0.00218436,0,0.03494976,0.120139799,0.231542158,0,0.0109218,0.572302315,0.01747488,0,0,0,0,0,0,0,0,Decahedron,0.044739994,-3.9551,4.2821,3.6281,0.654
